Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled  by Customer,Reason for Cancelling by Customer,Cancelled Rides by Driver,Reason for Cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Payment Method,Ride Distance,Driver Ratings,Customer Rating
26/01/2024,16:00:00,CNR2385097,Success,715181,Prime Sedan,Area-1,Area-48,4.47,26.27,0,,0,,0,,200.03,Wallet,9.22,3.1,3.7
03/01/2024,23:00:00,CNR8337655,Success,857196,Prime Plus,Area-28,Area-31,18.21,4.94,0,,0,,0,,1507.2,Card,11.32,4.5,4.4
19/01/2024,9:00:00,CNR1989552,Success,676582,eBike,Area-7,Area-2,10.62,22.03,0,,0,,0,,1698.52,UPI,32.8,4.5,4.4
22/01/2024,23:00:00,CNR9846403,Cancelled by Customer,746729,Auto,Area-16,Area-15,,,1,AC is not working,0,,0,,,,,,
30/01/2024,16:00:00,CNR2277632,Success,286591,Prime SUV,Area-50,Area-24,9.64,16.3,0,,0,,0,,1276.61,Cash,2.14,3.6,4.2
04/01/2024,23:00:00,CNR4115757,Cancelled by Driver,684337,Mini,Area-31,Area-19,,,0,,1,Personal & Car related issues,0,,,,,,
07/01/2024,17:00:00,CNR3642168,Cancelled by Customer,772974,Prime Plus,Area-2,Area-31,,,1,AC is not working,0,,0,,,,,,
24/01/2024,0:00:00,CNR3586836,Cancelled by Driver,443734,eBike,Area-14,Area-40,,,0,,1,Customer related issue,0,,,,,,
29/01/2024,1:00:00,CNR5460002,Success,675226,eBike,Area-35,Area-39,5.84,3.88,0,,0,,0,,466.71,Cash,31.3,4.5,4.6
08/01/2024,15:00:00,CNR2918938,Cancelled by Driver,875582,eBike,Area-8,Area-12,,,0,,1,The customer was coughing/sick,0,,,,,,
16/01/2024,18:00:00,CNR2194238,Cancelled by Customer,516618,Prime SUV,Area-46,Area-18,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
22/01/2024,8:00:00,CNR4636392,Success,974193,Auto,Area-45,Area-32,5.04,15.87,0,,0,,0,,1468.46,UPI,3.83,4.6,3.8
28/01/2024,6:00:00,CNR9815146,Success,499179,Prime SUV,Area-34,Area-28,13.04,25.2,0,,0,,0,,1975.6,Card,27.55,4.4,4.9
30/01/2024,1:00:00,CNR3258953,Success,253904,Mini,Area-37,Area-49,15.99,11.08,0,,0,,0,,437.22,UPI,29.96,3.7,4.3
03/01/2024,14:00:00,CNR6836674,Success,901809,Bike,Area-5,Area-45,2.9,9.75,0,,0,,0,,1761.45,Card,2.45,3.4,4.8
30/01/2024,22:00:00,CNR4732839,Success,778758,Auto,Area-8,Area-41,10.45,25.16,0,,0,,0,,1220.82,Wallet,17.04,3.7,4.6
12/01/2024,21:00:00,CNR5514949,Incomplete,223287,Prime Plus,Area-40,Area-50,,,0,,0,,1,Customer Demand,,,,,
30/01/2024,11:00:00,CNR4512169,Success,138988,Prime SUV,Area-25,Area-5,2.43,3.92,0,,0,,0,,1120.21,Wallet,3.66,4.5,4.3
16/01/2024,22:00:00,CNR0276609,Cancelled by Driver,515083,Prime Plus,Area-49,Area-32,,,0,,1,More than permitted people in there,0,,,,,,
26/01/2024,4:00:00,CNR8774983,Incomplete,126431,Mini,Area-35,Area-29,,,0,,0,,1,Customer Demand,,,,,
09/01/2024,4:00:00,CNR4000049,Success,381910,eBike,Area-50,Area-17,13.64,10.67,0,,0,,0,,1055.18,Wallet,34.06,4.7,4.6
20/01/2024,23:00:00,CNR2175330,Cancelled by Driver,315779,Auto,Area-12,Area-24,,,0,,1,More than permitted people in there,0,,,,,,
17/01/2024,22:00:00,CNR7528505,Cancelled by Driver,641597,Auto,Area-23,Area-29,,,0,,1,The customer was coughing/sick,0,,,,,,
16/01/2024,11:00:00,CNR4518907,Incomplete,737338,Prime Sedan,Area-32,Area-18,,,0,,0,,1,Other Issue,,,,,
29/01/2024,23:00:00,CNR0726076,Success,762294,Mini,Area-1,Area-37,14.71,17.44,0,,0,,0,,376.4,Cash,18.95,4.2,3.7
05/01/2024,6:00:00,CNR4694823,Cancelled by Customer,285206,Prime Plus,Area-42,Area-1,,,1,Wrong Address,0,,0,,,,,,
13/01/2024,1:00:00,CNR3378375,Success,231081,Prime Sedan,Area-14,Area-28,3.77,18.11,0,,0,,0,,1794.84,Card,14.29,4.6,3.3
19/01/2024,1:00:00,CNR8483070,Success,962449,Auto,Area-47,Area-5,15.6,14.26,0,,0,,0,,1735.65,UPI,8.88,4.9,3.1
03/01/2024,17:00:00,CNR2070593,Success,474335,Prime Sedan,Area-21,Area-47,16.14,5.4,0,,0,,0,,474.1,Card,6.73,3.9,3.3
14/01/2024,3:00:00,CNR9439646,Success,689406,Auto,Area-18,Area-42,12.84,4.89,0,,0,,0,,1010.56,Card,3.88,4.5,4.8
02/01/2024,4:00:00,CNR3726461,Success,583718,Prime Plus,Area-32,Area-36,19.92,17.09,0,,0,,0,,1931.17,Cash,48.64,4.8,4.9
25/01/2024,22:00:00,CNR4632865,Success,850127,Mini,Area-10,Area-17,12.34,23.7,0,,0,,0,,381.52,Card,39.26,4.2,3.7
10/01/2024,10:00:00,CNR8342628,Cancelled by Customer,833892,Mini,Area-32,Area-42,,,1,Change of plans,0,,0,,,,,,
28/01/2024,9:00:00,CNR6096906,Success,279145,Auto,Area-24,Area-48,5.57,9.54,0,,0,,0,,1738.03,UPI,26.92,4.5,3.3
14/01/2024,13:00:00,CNR4567797,Success,154661,eBike,Area-41,Area-3,9.34,10.58,0,,0,,0,,213.66,UPI,7.78,3.7,4.1
30/01/2024,8:00:00,CNR4472009,Success,522684,Bike,Area-17,Area-15,1.29,21.95,0,,0,,0,,1579.76,UPI,8.5,3.3,4.9
14/01/2024,8:00:00,CNR5018972,Success,786965,Prime SUV,Area-10,Area-33,10.28,11.22,0,,0,,0,,1255.86,Card,17.82,4.8,4.6
17/01/2024,15:00:00,CNR1733354,Cancelled by Driver,757338,eBike,Area-13,Area-5,,,0,,1,More than permitted people in there,0,,,,,,
06/01/2024,14:00:00,CNR7117211,Success,975472,Mini,Area-34,Area-20,12.33,8.1,0,,0,,0,,781.58,Wallet,16.05,5,4
24/01/2024,20:00:00,CNR8566094,Success,748039,Prime Sedan,Area-2,Area-46,15.17,6.95,0,,0,,0,,410.58,UPI,8.42,4.4,3.9
18/01/2024,22:00:00,CNR4926597,Success,476140,Prime Plus,Area-18,Area-24,12.49,15.18,0,,0,,0,,358.37,UPI,40.67,4.7,4.6
07/01/2024,15:00:00,CNR9708418,Cancelled by Driver,817733,eBike,Area-7,Area-29,,,0,,1,More than permitted people in there,0,,,,,,
12/01/2024,2:00:00,CNR7357141,Cancelled by Customer,213061,Auto,Area-17,Area-22,,,1,Change of plans,0,,0,,,,,,
04/01/2024,13:00:00,CNR2299936,Success,626619,Bike,Area-25,Area-34,11.66,6.98,0,,0,,0,,334.5,UPI,42.22,4.2,4.9
04/01/2024,12:00:00,CNR8017818,Cancelled by Driver,503079,Prime SUV,Area-20,Area-14,,,0,,1,More than permitted people in there,0,,,,,,
21/01/2024,2:00:00,CNR4924141,Success,797131,Prime Plus,Area-44,Area-47,6.94,3.7,0,,0,,0,,1649.85,Wallet,11.91,3.4,4
06/01/2024,23:00:00,CNR0561219,Cancelled by Driver,802145,eBike,Area-2,Area-2,,,0,,1,The customer was coughing/sick,0,,,,,,
05/01/2024,8:00:00,CNR9336370,Success,515138,Prime Plus,Area-23,Area-10,16.04,16.53,0,,0,,0,,1500.61,Wallet,25.67,3.6,3.6
13/01/2024,13:00:00,CNR8601858,Cancelled by Driver,418846,Prime Plus,Area-41,Area-45,,,0,,1,The customer was coughing/sick,0,,,,,,
14/01/2024,16:00:00,CNR7253895,Success,151537,Bike,Area-16,Area-1,19.91,18.94,0,,0,,0,,1815.17,Wallet,9.58,4.7,4.6
24/01/2024,5:00:00,CNR4542610,Success,415469,Bike,Area-34,Area-7,2.35,15.83,0,,0,,0,,185.71,Card,5.23,4.8,4.6
09/01/2024,20:00:00,CNR1165150,Success,559048,Prime SUV,Area-39,Area-1,12.73,12.19,0,,0,,0,,685.16,Wallet,15.64,4.7,3.9
30/01/2024,16:00:00,CNR4935495,Incomplete,580399,Prime SUV,Area-20,Area-13,,,0,,0,,1,Vehicle Breakdown,,,,,
22/01/2024,9:00:00,CNR0128161,Success,467992,Auto,Area-8,Area-29,7.06,1.47,0,,0,,0,,1397.16,UPI,25.67,3.3,4.1
11/01/2024,23:00:00,CNR8979127,Success,876674,Auto,Area-24,Area-21,3.57,28.5,0,,0,,0,,500.34,Cash,3.22,4.8,3.9
23/01/2024,23:00:00,CNR2616216,Success,977333,Prime SUV,Area-28,Area-29,9.95,9.21,0,,0,,0,,505.75,Card,9.34,4.9,3
02/01/2024,20:00:00,CNR4319245,Success,899525,Bike,Area-14,Area-22,13.44,7.55,0,,0,,0,,938.69,UPI,8.84,3.1,4.3
18/01/2024,6:00:00,CNR3985512,Success,985256,Bike,Area-31,Area-34,2.58,28.92,0,,0,,0,,664.86,Wallet,41.73,4.2,4.6
02/01/2024,4:00:00,CNR0752903,Success,933246,Auto,Area-5,Area-45,12.45,21.24,0,,0,,0,,1157.24,UPI,28.02,3.3,4.6
14/01/2024,13:00:00,CNR3289988,Success,455745,Prime Sedan,Area-12,Area-17,17.9,29.88,0,,0,,0,,753.37,Wallet,48.9,4.5,4.8
22/01/2024,7:00:00,CNR7598276,Success,700597,Prime SUV,Area-38,Area-7,18.23,9.4,0,,0,,0,,362.63,UPI,8.45,3.3,4.1
22/01/2024,3:00:00,CNR1367402,Success,957096,eBike,Area-32,Area-34,7.48,15.48,0,,0,,0,,328.29,Cash,23.32,4.5,3.4
21/01/2024,8:00:00,CNR0455114,Success,768033,Auto,Area-27,Area-29,3.3,23.74,0,,0,,0,,1188.57,UPI,35.53,4.5,5
04/01/2024,16:00:00,CNR3999890,Success,222438,Mini,Area-7,Area-3,15.36,9.5,0,,0,,0,,1947.85,Card,44.66,3.4,3.1
14/01/2024,18:00:00,CNR4943309,Success,555463,Prime SUV,Area-35,Area-20,7.48,4.92,0,,0,,0,,307.47,UPI,29.21,4.1,4.9
11/01/2024,15:00:00,CNR1157761,Success,767277,Bike,Area-33,Area-23,7.15,26.99,0,,0,,0,,783.35,Wallet,32.3,3.2,3.9
11/01/2024,5:00:00,CNR1414687,Success,884826,Prime SUV,Area-37,Area-16,2.72,28.05,0,,0,,0,,1111.18,Card,4.22,4.8,4.6
06/01/2024,14:00:00,CNR5747587,Success,788627,Prime Sedan,Area-44,Area-8,14.47,16.89,0,,0,,0,,618.58,Card,35.48,3.7,3.7
02/01/2024,6:00:00,CNR5320994,Success,142448,Bike,Area-28,Area-3,3.23,15.09,0,,0,,0,,404.96,UPI,5.8,3.1,4.9
09/01/2024,10:00:00,CNR5025052,Cancelled by Customer,336044,eBike,Area-15,Area-16,,,1,Change of plans,0,,0,,,,,,
24/01/2024,18:00:00,CNR7305152,Success,326632,Bike,Area-23,Area-35,7.57,14.36,0,,0,,0,,708.36,Card,1.04,3.5,3.3
20/01/2024,10:00:00,CNR3615161,Cancelled by Driver,148316,Auto,Area-36,Area-38,,,0,,1,Customer related issue,0,,,,,,
28/01/2024,11:00:00,CNR4764527,Incomplete,797859,Prime Sedan,Area-4,Area-1,,,0,,0,,1,Vehicle Breakdown,,,,,
15/01/2024,2:00:00,CNR1674371,Success,692084,Prime Sedan,Area-2,Area-4,18.94,17.38,0,,0,,0,,523.04,Card,12.91,4.1,3.3
06/01/2024,14:00:00,CNR3068437,Cancelled by Driver,626883,Mini,Area-38,Area-32,,,0,,1,Customer related issue,0,,,,,,
29/01/2024,22:00:00,CNR3441145,Success,399820,Prime Sedan,Area-35,Area-40,11.87,6.17,0,,0,,0,,1335.05,Card,17.29,4.5,3.2
24/01/2024,9:00:00,CNR0875556,Success,180774,Prime Plus,Area-35,Area-48,11.92,20.59,0,,0,,0,,146.85,UPI,8.76,3.5,4.6
18/01/2024,17:00:00,CNR3921528,Success,393513,eBike,Area-8,Area-32,9.02,15.24,0,,0,,0,,1076.39,Wallet,34.25,4.4,4.8
14/01/2024,22:00:00,CNR1038036,Cancelled by Driver,949763,eBike,Area-14,Area-46,,,0,,1,The customer was coughing/sick,0,,,,,,
19/01/2024,15:00:00,CNR2700344,Success,574714,Mini,Area-14,Area-23,19.61,7.33,0,,0,,0,,818.07,Cash,39.91,4.5,4.5
16/01/2024,4:00:00,CNR8782702,Success,862163,Bike,Area-22,Area-41,11.97,5.88,0,,0,,0,,994.19,Wallet,31.74,4,3.1
08/01/2024,12:00:00,CNR5050096,Success,857913,Prime Plus,Area-32,Area-12,1.69,20.6,0,,0,,0,,691.19,Wallet,49.56,3.1,4.6
10/01/2024,20:00:00,CNR3093755,Success,381975,Auto,Area-23,Area-43,4.93,5.16,0,,0,,0,,206.93,Wallet,18.83,3.1,4.5
23/01/2024,8:00:00,CNR2803627,Success,228703,Prime Sedan,Area-8,Area-15,7.98,19.78,0,,0,,0,,1371.3,UPI,46.52,4.8,4.9
06/01/2024,12:00:00,CNR9513442,Incomplete,117724,Prime Sedan,Area-34,Area-25,,,0,,0,,1,Other Issue,,,,,
22/01/2024,4:00:00,CNR1284253,Success,705970,Prime Sedan,Area-9,Area-40,19.14,10.87,0,,0,,0,,1989.59,Card,22.78,3.3,3.1
25/01/2024,7:00:00,CNR7727279,Success,251546,Prime SUV,Area-35,Area-49,6,21.62,0,,0,,0,,849.49,Card,41.41,4.7,3.9
03/01/2024,5:00:00,CNR1589421,Success,284841,eBike,Area-40,Area-14,1.08,4.64,0,,0,,0,,708.35,Cash,37.72,3.6,4.2
26/01/2024,2:00:00,CNR5220721,Cancelled by Driver,268316,Prime Sedan,Area-4,Area-13,,,0,,1,The customer was coughing/sick,0,,,,,,
06/01/2024,17:00:00,CNR1186255,Success,276929,Bike,Area-23,Area-46,8,24.03,0,,0,,0,,1795.91,UPI,11.93,3.8,3.8
08/01/2024,2:00:00,CNR6281050,Cancelled by Driver,529902,Prime Sedan,Area-9,Area-15,,,0,,1,More than permitted people in there,0,,,,,,
23/01/2024,8:00:00,CNR8738523,Success,743558,Prime Sedan,Area-15,Area-2,10.84,6.43,0,,0,,0,,230.11,UPI,33.81,4.8,3.1
04/01/2024,6:00:00,CNR5504907,Success,611655,Prime Sedan,Area-13,Area-48,9.7,19.37,0,,0,,0,,72,Wallet,32.61,3.6,4.9
13/01/2024,20:00:00,CNR5416508,Success,396403,Prime SUV,Area-19,Area-18,12.27,17.54,0,,0,,0,,717.73,Card,17.58,4.8,4.1
24/01/2024,5:00:00,CNR9815615,Success,732474,Prime Plus,Area-49,Area-6,2.3,21.71,0,,0,,0,,267.39,Wallet,22.08,3,3.7
17/01/2024,17:00:00,CNR4879085,Success,711562,Bike,Area-28,Area-39,14.47,17.4,0,,0,,0,,223.55,Card,17.01,5,3.1
27/01/2024,12:00:00,CNR9307538,Success,282491,Bike,Area-17,Area-4,4.26,3.3,0,,0,,0,,673.96,UPI,44.74,4,4.8
11/01/2024,17:00:00,CNR8124177,Success,862360,Prime Sedan,Area-44,Area-29,8.54,4.83,0,,0,,0,,180.34,UPI,5.72,4.6,4.1
12/01/2024,20:00:00,CNR2143623,Cancelled by Driver,688983,Auto,Area-15,Area-22,,,0,,1,Personal & Car related issues,0,,,,,,
27/01/2024,19:00:00,CNR2081470,Success,637851,Prime SUV,Area-10,Area-39,18.98,27.02,0,,0,,0,,211.93,Cash,16.78,3.2,4.2
07/01/2024,14:00:00,CNR0591730,Cancelled by Customer,628600,Prime Plus,Area-44,Area-34,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
21/01/2024,5:00:00,CNR4198329,Success,292434,Auto,Area-9,Area-33,17.4,7.67,0,,0,,0,,1912.39,UPI,6.05,4.5,3.9
23/01/2024,7:00:00,CNR6945705,Cancelled by Customer,405358,Bike,Area-20,Area-15,,,1,Change of plans,0,,0,,,,,,
15/01/2024,12:00:00,CNR3027574,Success,814042,Bike,Area-11,Area-1,3.28,23.87,0,,0,,0,,1789.68,Card,47.22,3.8,3.1
03/01/2024,15:00:00,CNR2323040,Cancelled by Customer,701719,Bike,Area-45,Area-39,,,1,Driver asked to cancel,0,,0,,,,,,
28/01/2024,7:00:00,CNR5709551,Success,293413,Prime Plus,Area-19,Area-11,3.82,4,0,,0,,0,,1141.08,Cash,3.84,4.1,4.5
16/01/2024,20:00:00,CNR2080589,Cancelled by Customer,553559,Prime Plus,Area-19,Area-4,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
22/01/2024,16:00:00,CNR0079287,Success,200797,Mini,Area-12,Area-18,3.43,15.95,0,,0,,0,,1389,Wallet,9.95,4.7,3.7
14/01/2024,17:00:00,CNR6760213,Success,488700,Bike,Area-20,Area-22,2.96,10.33,0,,0,,0,,1501.79,Cash,10.17,3.9,4.4
06/01/2024,19:00:00,CNR1646763,Success,192462,eBike,Area-40,Area-41,7.45,14.13,0,,0,,0,,1411.69,Wallet,1.32,3.9,3.2
14/01/2024,16:00:00,CNR6527102,Success,546479,Prime Sedan,Area-25,Area-25,6.9,22.87,0,,0,,0,,471.2,Cash,33.08,4.4,3.2
14/01/2024,10:00:00,CNR4534554,Cancelled by Driver,331496,Mini,Area-46,Area-42,,,0,,1,Customer related issue,0,,,,,,
20/01/2024,4:00:00,CNR6183646,Cancelled by Driver,173326,Auto,Area-10,Area-10,,,0,,1,More than permitted people in there,0,,,,,,
12/01/2024,19:00:00,CNR7054358,Cancelled by Driver,882467,Prime Plus,Area-46,Area-26,,,0,,1,More than permitted people in there,0,,,,,,
17/01/2024,21:00:00,CNR2320579,Cancelled by Driver,365537,Mini,Area-39,Area-6,,,0,,1,The customer was coughing/sick,0,,,,,,
17/01/2024,0:00:00,CNR2300725,Success,937403,Auto,Area-31,Area-45,1.56,7.8,0,,0,,0,,885.56,UPI,27.33,4.4,4
15/01/2024,6:00:00,CNR2265184,Success,737327,Prime SUV,Area-11,Area-2,7.82,3.78,0,,0,,0,,644.76,UPI,29.05,4.8,4.2
12/01/2024,23:00:00,CNR7331886,Cancelled by Driver,513064,Prime Plus,Area-3,Area-46,,,0,,1,Customer related issue,0,,,,,,
15/01/2024,13:00:00,CNR1493613,Cancelled by Driver,824446,Auto,Area-28,Area-46,,,0,,1,The customer was coughing/sick,0,,,,,,
12/01/2024,12:00:00,CNR6944691,Success,667862,Mini,Area-24,Area-30,10.38,1.15,0,,0,,0,,1545,Cash,25.11,3.8,4.6
19/01/2024,21:00:00,CNR1470223,Success,202821,Bike,Area-1,Area-25,14.28,8.28,0,,0,,0,,111.53,UPI,33.68,3.7,3
27/01/2024,16:00:00,CNR9335279,Success,284768,Bike,Area-21,Area-46,19.78,10.68,0,,0,,0,,895.47,Card,8.66,3.4,3.5
19/01/2024,2:00:00,CNR6837596,Cancelled by Customer,756493,Auto,Area-46,Area-40,,,1,Change of plans,0,,0,,,,,,
18/01/2024,2:00:00,CNR2625191,Success,301959,Auto,Area-31,Area-35,8.13,13.16,0,,0,,0,,969.34,Card,4.96,4.9,4.5
08/01/2024,8:00:00,CNR4484989,Success,374675,Mini,Area-34,Area-9,4.84,17.62,0,,0,,0,,1373.83,Card,21.97,4.6,4.8
27/01/2024,11:00:00,CNR8502875,Success,587940,Prime Sedan,Area-45,Area-32,7.11,24.91,0,,0,,0,,389.58,Card,22.14,5,4.1
13/01/2024,2:00:00,CNR3394661,Success,828294,Auto,Area-23,Area-6,4.71,3.11,0,,0,,0,,145.12,Card,15.03,3.1,3.1
19/01/2024,6:00:00,CNR5407709,Success,195777,Mini,Area-8,Area-36,19.68,7.11,0,,0,,0,,1473.47,Cash,47.97,3.5,3.5
03/01/2024,15:00:00,CNR7747494,Incomplete,578922,Prime Plus,Area-4,Area-16,,,0,,0,,1,Other Issue,,,,,
30/01/2024,3:00:00,CNR1625104,Cancelled by Driver,580662,Prime Sedan,Area-40,Area-17,,,0,,1,The customer was coughing/sick,0,,,,,,
18/01/2024,21:00:00,CNR8992921,Success,216343,eBike,Area-29,Area-47,16.25,3.53,0,,0,,0,,1533.65,UPI,17.81,4.3,3.6
23/01/2024,0:00:00,CNR3466128,Success,352569,Prime Sedan,Area-46,Area-49,11.06,28.46,0,,0,,0,,87.41,Cash,45.12,4.7,4.1
09/01/2024,2:00:00,CNR8160045,Success,853316,Prime Plus,Area-19,Area-45,18.58,16.69,0,,0,,0,,866.62,UPI,9.1,4.2,3.1
16/01/2024,4:00:00,CNR7586952,Success,378913,Auto,Area-22,Area-34,11.66,29.18,0,,0,,0,,1245.48,Wallet,49.6,3.9,4.5
29/01/2024,20:00:00,CNR9598766,Incomplete,751198,Mini,Area-49,Area-1,,,0,,0,,1,Vehicle Breakdown,,,,,
20/01/2024,1:00:00,CNR0457883,Cancelled by Driver,573807,eBike,Area-43,Area-33,,,0,,1,Customer related issue,0,,,,,,
12/01/2024,19:00:00,CNR7880162,Success,661695,Prime SUV,Area-9,Area-4,8.37,28.96,0,,0,,0,,987.29,UPI,10.02,4.9,3.1
10/01/2024,21:00:00,CNR9688633,Success,640015,Prime Sedan,Area-21,Area-27,14.8,29.85,0,,0,,0,,1350.83,Wallet,4.91,4.8,4.1
25/01/2024,1:00:00,CNR9578947,Success,444901,Mini,Area-10,Area-46,16.61,2.95,0,,0,,0,,895.46,Cash,19.92,3.8,5
08/01/2024,9:00:00,CNR3044586,Success,313954,eBike,Area-18,Area-43,19.25,16.56,0,,0,,0,,346.1,UPI,2.41,3.4,4.2
24/01/2024,1:00:00,CNR2688048,Cancelled by Driver,854479,Mini,Area-29,Area-10,,,0,,1,The customer was coughing/sick,0,,,,,,
25/01/2024,23:00:00,CNR2395982,Success,142295,Bike,Area-45,Area-43,14.7,27.04,0,,0,,0,,1234.31,Card,1.88,3.9,4.3
27/01/2024,4:00:00,CNR9930306,Cancelled by Customer,224920,Prime Sedan,Area-45,Area-45,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
26/01/2024,15:00:00,CNR3606150,Success,645076,Prime Plus,Area-45,Area-23,9.22,15.85,0,,0,,0,,1818.08,UPI,38.3,4.3,4.9
16/01/2024,7:00:00,CNR8275570,Success,924492,Prime Sedan,Area-8,Area-6,10.88,22.85,0,,0,,0,,1664.19,Card,49.12,3.2,4.5
20/01/2024,9:00:00,CNR3213096,Incomplete,938865,Bike,Area-5,Area-8,,,0,,0,,1,Customer Demand,,,,,
18/01/2024,5:00:00,CNR3934995,Cancelled by Driver,317810,Mini,Area-41,Area-3,,,0,,1,The customer was coughing/sick,0,,,,,,
27/01/2024,12:00:00,CNR4480021,Cancelled by Customer,783028,Prime Plus,Area-48,Area-17,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
18/01/2024,22:00:00,CNR0143995,Success,676297,Bike,Area-28,Area-36,15.43,14.65,0,,0,,0,,233.28,Card,1.8,3.4,4.9
23/01/2024,21:00:00,CNR7600442,Cancelled by Driver,978297,Bike,Area-22,Area-32,,,0,,1,More than permitted people in there,0,,,,,,
24/01/2024,14:00:00,CNR3637429,Success,459273,Auto,Area-37,Area-44,6.32,7.34,0,,0,,0,,1905.78,Wallet,49.66,4.7,3.2
30/01/2024,12:00:00,CNR7417806,Success,501173,eBike,Area-8,Area-7,2.72,6.86,0,,0,,0,,152.3,UPI,13.31,3.5,3.3
08/01/2024,23:00:00,CNR5458775,Cancelled by Driver,356008,Prime Plus,Area-33,Area-43,,,0,,1,The customer was coughing/sick,0,,,,,,
25/01/2024,3:00:00,CNR2210612,Success,653931,Auto,Area-14,Area-16,16.21,16.28,0,,0,,0,,332.8,Card,37.24,4,3.8
20/01/2024,20:00:00,CNR2889774,Success,803120,Prime SUV,Area-25,Area-3,6.68,9.67,0,,0,,0,,654.57,Cash,14.4,4.1,3.1
25/01/2024,11:00:00,CNR7492948,Success,354685,Bike,Area-47,Area-1,9.58,8.5,0,,0,,0,,70.31,Card,27.46,4.7,4.4
08/01/2024,7:00:00,CNR4322871,Incomplete,738632,Prime Plus,Area-4,Area-26,,,0,,0,,1,Other Issue,,,,,
02/01/2024,16:00:00,CNR2594477,Success,475383,Prime SUV,Area-46,Area-43,3.97,29,0,,0,,0,,1386.62,Card,24.19,3.1,4.2
29/01/2024,16:00:00,CNR5540272,Incomplete,790570,Mini,Area-41,Area-47,,,0,,0,,1,Other Issue,,,,,
24/01/2024,3:00:00,CNR0559511,Success,386459,eBike,Area-23,Area-17,14.2,2.73,0,,0,,0,,797.73,Cash,40.51,4.7,3.6
12/01/2024,15:00:00,CNR6706805,Success,548918,Prime SUV,Area-4,Area-41,6.23,19.6,0,,0,,0,,213.58,Wallet,34.77,4.7,3.3
24/01/2024,20:00:00,CNR7761953,Success,624591,Prime Sedan,Area-50,Area-42,5.45,16.43,0,,0,,0,,1713.66,UPI,2.43,3.8,4.4
12/01/2024,14:00:00,CNR9112983,Cancelled by Driver,919448,Prime SUV,Area-25,Area-39,,,0,,1,The customer was coughing/sick,0,,,,,,
19/01/2024,15:00:00,CNR2097890,Success,342967,eBike,Area-8,Area-24,1.98,9.97,0,,0,,0,,378.37,UPI,3.92,3.8,3.6
13/01/2024,11:00:00,CNR0738093,Success,923029,Prime SUV,Area-24,Area-30,17.29,23.17,0,,0,,0,,1518.8,Cash,6.46,4,4.7
30/01/2024,6:00:00,CNR1247981,Success,986094,Prime Sedan,Area-29,Area-37,6.89,26.95,0,,0,,0,,1415.36,Card,24.1,4.6,3.5
14/01/2024,19:00:00,CNR4201838,Cancelled by Driver,138799,Auto,Area-31,Area-26,,,0,,1,Personal & Car related issues,0,,,,,,
05/01/2024,10:00:00,CNR9657661,Success,618452,eBike,Area-41,Area-25,1.72,7.14,0,,0,,0,,134.9,UPI,47.65,4.2,4.3
01/01/2024,8:00:00,CNR6629371,Cancelled by Driver,619488,Auto,Area-45,Area-7,,,0,,1,More than permitted people in there,0,,,,,,
27/01/2024,12:00:00,CNR4526930,Cancelled by Driver,459478,Auto,Area-13,Area-25,,,0,,1,The customer was coughing/sick,0,,,,,,
12/01/2024,2:00:00,CNR4070880,Success,974425,eBike,Area-35,Area-12,14.27,9.09,0,,0,,0,,887.26,Wallet,45.71,3.4,4.3
01/01/2024,3:00:00,CNR5015584,Cancelled by Driver,976635,Bike,Area-19,Area-26,,,0,,1,The customer was coughing/sick,0,,,,,,
17/01/2024,15:00:00,CNR3877499,Success,116309,Bike,Area-19,Area-32,3,8.93,0,,0,,0,,1966.26,Wallet,40.96,3.7,4.3
07/01/2024,23:00:00,CNR0072063,Cancelled by Driver,309732,Prime Sedan,Area-36,Area-1,,,0,,1,The customer was coughing/sick,0,,,,,,
13/01/2024,21:00:00,CNR8937629,Success,281518,eBike,Area-6,Area-49,15.3,13.29,0,,0,,0,,1067.74,Card,49.76,4.6,4.2
25/01/2024,0:00:00,CNR7023493,Success,254814,Prime Sedan,Area-14,Area-16,9.95,13.57,0,,0,,0,,1525.49,Wallet,21.26,4.5,4.7
03/01/2024,6:00:00,CNR7811136,Success,685877,Mini,Area-44,Area-21,14.46,24.44,0,,0,,0,,1749.34,Card,16.97,3.7,4.3
03/01/2024,9:00:00,CNR5692147,Success,937878,eBike,Area-40,Area-11,7.77,20.98,0,,0,,0,,379.63,Cash,27.95,3.6,4.7
08/01/2024,4:00:00,CNR9289108,Cancelled by Driver,164261,Bike,Area-9,Area-44,,,0,,1,More than permitted people in there,0,,,,,,
10/01/2024,20:00:00,CNR0899162,Success,645540,Auto,Area-6,Area-8,18.79,22.82,0,,0,,0,,1046.06,UPI,3.07,3.6,4.7
06/01/2024,14:00:00,CNR9493345,Cancelled by Driver,608823,Auto,Area-31,Area-37,,,0,,1,The customer was coughing/sick,0,,,,,,
